,NPMLE,SURE-PM,SURE-THING,SURE-LS,Z (MLE),log-sigma
0,0.044203626665077336,0.09535798305146621,0.0555863229439006,0.05367160549436373,0.079263791,-1.388692635167751
1,0.018648857098601743,0.02042716566334215,0.015348532512831319,0.006762387522270945,0.0050889114,-1.775863240302728
2,0.03617486997980527,0.09161445935683193,0.09060891109032108,0.0918452583090458,0.059368584,-1.1290095379108718
3,0.039272548158082995,0.09942520588132274,0.10399786338969141,0.10604436088716984,0.1047947,-1.0781647144344688
4,0.026234277931882436,0.04092843505209831,0.03708993425685405,0.029937219384127065,0.0014881631,-1.4285859830311165
5,0.0262088068910294,0.04040588554411351,0.03589322362925432,0.028331803725467234,0.0036424915,-1.4450183616638363
6,0.026941960043847593,0.04154301445482118,0.03550220130036198,0.027181739046252963,0.011167306,-1.4751966759631125
7,0.03819303726468756,0.0985558981739023,0.12197020918694267,0.12467090667811155,0.10460814,-1.013509855941259
8,0.04536200394281638,0.10426769505921867,0.07293351060506204,0.07275038553587555,0.11144891,-1.243794086711398
9,0.027760182544200124,0.04031988822696227,0.032716074216749075,0.023613119238095434,0.023634065,-1.6044218590172836
10,0.029930844079138003,0.046095318154357925,0.037074284520083295,0.028701814934622764,0.027700871,-1.5366541636322908
11,0.01124822626758486,0.002174482956136578,-0.006531529074215988,-0.00566227475701558,-0.0072236122,-1.9212487735477775
12,0.013582436401895798,0.008540024059869214,0.0006977265244000634,-0.0014992089609649002,-0.0030353714,-1.8784682890268758
13,0.035990347320422666,0.09203356094079276,0.09785390999122046,0.09986581286048514,0.058871489,-1.0971515967782288
14,0.035233661598235544,0.08491818335250201,0.07135394677055959,0.0698830752954092,0.046894416,-1.227380566173966
15,0.034585147028128774,0.08492931956101968,0.07817689537226621,0.07796340655626953,0.040918205,-1.185768677294106
16,0.03809150078345922,0.09075174398151323,0.06713123627385341,0.06507287582398366,0.065643944,-1.2650416698549543
17,0.033024931804412856,0.07321019474039114,0.06015074993025861,0.05661138936261797,0.031412952,-1.2924815080206762
18,0.03804337707518196,0.09481750519216542,0.08328336265556682,0.08353172187158764,0.07523635,-1.168654157500215
19,0.033188476227455764,0.07125917586331956,0.05619115771739629,0.05176956453693569,0.033861395,-1.325109552259804
20,0.03789537894171523,0.09448056602397073,0.08316430004271753,0.08339784248192358,0.073824696,-1.1689410981526211
21,0.029667558626224787,0.0680676126396969,0.07976042409470994,0.08689589349258302,-0.02818903,-1.135311464029985
22,0.03703524470084704,0.09540069577375368,0.10830661524230314,0.11082198135056329,0.077476814,-1.0585841475137738
23,0.035996750258069296,0.08928038864094598,0.07977865348661424,0.07962372290863245,0.054837793,-1.1818251290843986
24,0.03336067490928344,0.06978301525579717,0.05358264792222553,0.048596444350070954,0.035653792,-1.3495118984327539
25,0.04838387063201091,0.1089696671521491,0.09529201135659927,0.0969122300432396,0.17336288,-1.1250106038145498
26,0.03246694889659776,0.06484744342012669,0.05073329667437716,0.04511211039447123,0.031459603,-1.3696576497422306
27,0.01068934172470576,0.005288109176581346,0.0002766066369296958,-0.0008824963624201811,-0.0010954663,-2.028847515838246
28,0.0413107153611493,0.08710021536635194,0.052548128193678816,0.04945447583133972,0.067381658,-1.4104508151588662
29,0.044645831047932766,0.11011085124157056,0.14088382076686812,0.1424605343576336,0.22715662,-0.9627521573479688
30,0.024707905430312045,0.0356019569065516,0.030540633978229606,0.022654137937893774,7.1057162e-05,-1.4806940242759252
31,0.030086152951188265,0.05715103355083463,0.0492959541553982,0.04364593695551157,0.01681391,-1.3592458878620597
32,0.04906617188775847,0.12414495095603839,0.17589816361527189,0.17400149444340168,0.33003917,-0.8810238521226109
33,0.032475528396131534,0.05734421874925896,0.04390807495234429,0.036940142124416826,0.034267772,-1.4530351903735284
34,0.010604930853768318,-0.012889686637629141,-0.08678680968612232,0.01603061205832662,-0.09676145,-1.3792401963912937
35,0.03860076476283523,0.0945635223707211,0.0760366360473834,0.07535733957318323,0.074895121,-1.209659134408842
36,0.01972984153847154,0.02212341751800932,0.0141903655562773,0.006633226813126587,0.00023558631,-1.6753280893042968
37,0.044055035849786414,0.1058345557261116,0.10403212279120155,0.10601990689827442,0.15676612,-1.0831543892044773
